false/range/battle_1.ttl,0,0,0,0,0,0,0,0,0,0,0,0,0,1,false
false/range/country_3.ttl,0,0,1,0,0,0,0,0,0,0,0,0,0,1,false
false/range/department_3.ttl,0,0,0,0,0,0,0,0,0,0,0,0,0,1,false
false/range/birth_place_6.ttl,0,0,0,0,0,0,0,0,0,0,0,0,0,1,false
false/range/writer_2.ttl,0,0,4,0,0,0,0,0,0,0,0,0,0,1,false
false/range/department_9.ttl,0,0,0,0,0,0,0,0,0,0,0,0,0,1,false
false/range/starring_9.ttl,0,0,0,0,0,0,0,0,0,0,0,0,0,1,false
false/range/distributor_1.ttl,0,0,0,0,0,0,0,0,0,0,0,0,0,1,false
false/range/award_3.ttl,0,0,0,0,0,0,0,0,0,0,0,0,0,1,false
false/range/associated_musical_artist_6.ttl,0,0,0,0,0,0,0,0,0,0,0,0,0,1,false
false/range/location_7.ttl,0,0,0,0,0,0,0,0,0,0,0,0,0,1,false
false/range/alma_mater_6.ttl,0,0,0,0,0,0,0,0,0,0,0,0,0,1,false
false/range/computing_platform_0.ttl,0,0,0,0,0,0,0,0,0,0,0,0,0,1,false
false/range/nationality_6.ttl,0,0,0,0,0,0,0,0,0,0,0,0,0,1,false
false/range/battle_7.ttl,0,0,6,0,0,0,0,0,0,0,0,0,0,1,false
false/range/artist_7.ttl,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,false
false/range/residence_1.ttl,0,0,0,0,0,0,0,0,0,0,0,0,0,1,false
false/range/former_team_7.ttl,0,0,0,0,0,0,0,0,0,0,0,0,0,1,false
false/range/writer_5.ttl,0,0,0,0,0,0,0,0,0,0,0,0,0,1,false
false/range/battle_9.ttl,0,0,0,0,0,0,0,0,0,0,0,0,0,1,false
false/range/successor_7.ttl,0,0,2,0,0,0,0,0,0,0,0,0,0,1,false
false/range/is_part_of_6.ttl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
false/range/computing_platform_1.ttl,0,0,0,0,0,0,0,0,0,0,0,0,0,1,false
false/range/product_8.ttl,0,0,0,0,0,0,0,0,0,0,0,0,0,1,false
false/range/alma_mater_5.ttl,0,0,0,0,0,0,0,0,0,0,0,0,0,1,false
false/range/starring_7.ttl,0,0,22,?,?,0,0,0,0,0,0,0,0,1,false
false/range/music_composer_6.ttl,0,0,0,0,0,0,0,0,0,0,0,0,0,1,false
false/range/death_place_1.ttl,0,0,0,0,0,0,0,0,0,0,0,0,0,1,false
false/range/genus_0.ttl,0,0,0,0,0,0,0,0,0,0,0,0,0,1,false
false/range/region_1.ttl,0,0,0,0,0,0,0,0,0,0,0,0,0,1,false
false/range/genus_1.ttl,0,0,0,0,0,0,0,0,0,0,0,0,0,1,false
false/range/region_8.ttl,0,0,0,0,0,0,0,0,0,0,0,0,0,1,false
false/range/city_0.ttl,0,0,0,0,0,0,0,0,0,0,0,0,0,1,false
false/range/starring_5.ttl,0,0,0,0,0,0,0,0,0,0,0,0,0,1,false
false/range/starring_6.ttl,0,0,33,0,0,0,0,0,0,0,0,0,0,1,false
